eaywag,Eastern Yellow Wagtail,Motacilla tschutschensis,1.4312862,103.8338434,1,L6337687,"Yishun Street 11, Block 153",2021-10-08 18:50
piipig1,Pied Imperial-Pigeon,Ducula bicolor,1.3483615,103.6831284,4,L1479678,Nanyang Technological University including National Institute of Education,2021-10-08 17:43
whtkin2,White-throated Kingfisher,Halcyon smyrnensis,1.3483615,103.6831284,1,L1479678,Nanyang Technological University including National Institute of Education,2021-10-08 17:43
linbar1,Lineated Barbet,Psilopogon lineatus,1.3483615,103.6831284,2,L1479678,Nanyang Technological University including National Institute of Education,2021-10-08 17:43
rebpar4,Red-breasted Parakeet,Psittacula alexandri,1.3483615,103.6831284,3,L1479678,Nanyang Technological University including National Institute of Education,2021-10-08 17:43
lotpar2,Long-tailed Parakeet,Psittacula longicauda,1.3483615,103.6831284,1,L1479678,Nanyang Technological University including National Institute of Education,2021-10-08 17:43
bchpar1,Blue-crowned Hanging-Parrot,Loriculus galgulus,1.3483615,103.6831284,1,L1479678,Nanyang Technological University including National Institute of Education,2021-10-08 17:43
rerswa1,Red-rumped Swallow,Cecropis daurica,1.3483615,103.6831284,2,L1479678,Nanyang Technological University including National Institute of Education,2021-10-08 17:43
dausta1,Daurian Starling,Agropsar sturninus,1.3483615,103.6831284,60,L1479678,Nanyang Technological University including National Institute of Education,2021-10-08 17:43
scbflo1,Scarlet-backed Flowerpecker,Dicaeum cruentatum,1.3483615,103.6831284,1,L1479678,Nanyang Technological University including National Institute of Education,2021-10-08 17:43
zebdov,Zebra Dove,Geopelia striata,1.3862313,103.7471259,3,L3141785,Choa Chu Kang Park,2021-10-08 17:30
copbar1,Coppersmith Barbet,Psilopogon haemacephalus,1.3862313,103.7471259,2,L3141785,Choa Chu Kang Park,2021-10-08 17:30
rorpar,Rose-ringed Parakeet,Psittacula krameri,1.3862313,103.7471259,2,L3141785,Choa Chu Kang Park,2021-10-08 17:30
piefan1,Malaysian Pied-Fantail,Rhipidura javanica,1.3862313,103.7471259,3,L3141785,Choa Chu Kang Park,2021-10-08 17:30
hilmyn,Common Hill Myna,Gracula religiosa,1.3862313,103.7471259,1,L3141785,Choa Chu Kang Park,2021-10-08 17:30
asbfly,Asian Brown Flycatcher,Muscicapa dauurica,1.3862313,103.7471259,1,L3141785,Choa Chu Kang Park,2021-10-08 17:30
brnhao1,Brown Boobook,Ninox scutulata,1.3619833,103.7777245,3,L3914189,Dairy Farm Nature Park,2021-10-08 17:14
arcwar1,Arctic Warbler,Phylloscopus borealis,1.3619833,103.7777245,1,L3914189,Dairy Farm Nature Park,2021-10-08 17:14
bncjuf1,Brown-chested Jungle-Flycatcher,Cyornis brunneatus,1.3619833,103.7777245,1,L3914189,Dairy Farm Nature Park,2021-10-08 17:14
orbflo1,Orange-bellied Flowerpecker,Dicaeum trigonostigma,1.3619833,103.7777245,1,L3914189,Dairy Farm Nature Park,2021-10-08 17:14
eacsun1,Crimson Sunbird,Aethopyga siparaja,1.3619833,103.7777245,1,L3914189,Dairy Farm Nature Park,2021-10-08 17:14
redjun,Red Junglefowl,Gallus gallus,1.3148322,103.8159621,4,L952084,Singapore Botanic Gardens,2021-10-08 17:13
relcra1,Red-legged Crake,Rallina fasciata,1.3148322,103.8159621,3,L952084,Singapore Botanic Gardens,2021-10-08 17:13
ashtai1,Ashy Tailorbird,Orthotomus ruficeps,1.3148322,103.8159621,1,L952084,Singapore Botanic Gardens,2021-10-08 17:13
pltswi1,Plume-toed Swiftlet,Collocalia affinis,1.3490121,103.7754245,1,L1456256,Hindhede Nature Park,2021-10-08 17:00
y00839,Changeable Hawk-Eagle,Nisaetus cirrhatus,1.3490121,103.7754245,1,L1456256,Hindhede Nature Park,2021-10-08 17:00
wbseag1,White-bellied Sea-Eagle,Haliaeetus leucogaster,1.3490121,103.7754245,2,L1456256,Hindhede Nature Park,2021-10-08 17:00
stbkin1,Stork-billed Kingfisher,Pelargopsis capensis,1.3490121,103.7754245,1,L1456256,Hindhede Nature Park,2021-10-08 17:00
btbeat2,Blue-throated Bee-eater,Merops viridis,1.3490121,103.7754245,10,L1456256,Hindhede Nature Park,2021-10-08 17:00
lacwoo1,Laced Woodpecker,Picus vittatus,1.3490121,103.7754245,1,L1456256,Hindhede Nature Park,2021-10-08 17:00
grtdro1,Greater Racket-tailed Drongo,Dicrurus paradiseus,1.3490121,103.7754245,2,L1456256,Hindhede Nature Park,2021-10-08 17:00
tigshr1,Tiger Shrike,Lanius tigrinus,1.3490121,103.7754245,1,L1456256,Hindhede Nature Park,2021-10-08 17:00
pacswa1,Pacific Swallow,Hirundo tahitica,1.3490121,103.7754245,5,L1456256,Hindhede Nature Park,2021-10-08 17:00
olwbul1,Olive-winged Bulbul,Pycnonotus plumosus,1.3490121,103.7754245,2,L1456256,Hindhede Nature Park,2021-10-08 17:00
eacwar1,Eastern Crowned Warbler,Phylloscopus coronatus,1.3490121,103.7754245,1,L1456256,Hindhede Nature Park,2021-10-08 17:00
whclau2,White-crested Laughingthrush,Garrulax leucolophus,1.3490121,103.7754245,1,L1456256,Hindhede Nature Park,2021-10-08 17:00
comkin1,Common Kingfisher,Alcedo atthis,1.308752,103.8157567,1,L8411177,Botanic gardens,2021-10-08 16:15
blrpar1,Blue-rumped Parrot,Psittinus cyanurus,1.308752,103.8157567,2,L8411177,Botanic gardens,2021-10-08 16:15
brnshr,Brown Shrike,Lanius cristatus,1.3199081,103.7958685,1,L16424767,Coronation Road - State land,2021-10-08 15:48
ferfly1,Ferruginous Flycatcher,Muscicapa ferruginea,1.3619833,103.7777245,1,L3914189,Dairy Farm Nature Park,2021-10-08 14:51
asfblu1,Asian Fairy-bluebird,Irena puella,1.3619833,103.7777245,2,L3914189,Dairy Farm Nature Park,2021-10-08 14:51
emedov2,Asian Emerald Dove,Chalcophaps indica,1.3619833,103.7777245,1,L3914189,Dairy Farm Nature Park,2021-10-08 13:50
korfly1,Yellow-rumped Flycatcher,Ficedula zanthopygia,1.3619833,103.7777245,1,L3914189,Dairy Farm Nature Park,2021-10-08 13:50
orihob2,Oriental Honey-buzzard,Pernis ptilorhynchus,1.307949,103.894442,1,L16567031,"4 Wareham Road, Mountbatten SG-Singapore (1.3079,103.8944)",2021-10-08 13:04
gobger1,Golden-bellied Gerygone,Gerygone sulphurea,1.28212,103.8260872,1,L16575267,"118C Jalan Membina, Singapore, SG (1.282, 103.826)",2021-10-08 11:40
eutspa,Eurasian Tree Sparrow,Passer montanus,1.28212,103.8260872,5,L16575267,"118C Jalan Membina, Singapore, SG (1.282, 103.826)",2021-10-08 11:40
whbwat1,White-breasted Waterhen,Amaurornis phoenicurus,1.4461788,103.7286058,1,L927971,Sungei Buloh Wetland Reserve,2021-10-08 11:39
pagplo,Pacific Golden-Plover,Pluvialis fulva,1.4461788,103.7286058,100,L927971,Sungei Buloh Wetland Reserve,2021-10-08 11:39
whimbr,Whimbrel,Numenius phaeopus,1.4461788,103.7286058,147,L927971,Sungei Buloh Wetland Reserve,2021-10-08 11:39
tersan,Terek Sandpiper,Xenus cinereus,1.4461788,103.7286058,2,L927971,Sungei Buloh Wetland Reserve,2021-10-08 11:39
comsan,Common Sandpiper,Actitis hypoleucos,1.4461788,103.7286058,5,L927971,Sungei Buloh Wetland Reserve,2021-10-08 11:39
comred1,Common Redshank,Tringa totanus,1.4461788,103.7286058,120,L927971,Sungei Buloh Wetland Reserve,2021-10-08 11:39
greegr,Great Egret,Ardea alba,1.4461788,103.7286058,1,L927971,Sungei Buloh Wetland Reserve,2021-10-08 11:39
integr,Intermediate Egret,Ardea intermedia,1.4461788,103.7286058,8,L927971,Sungei Buloh Wetland Reserve,2021-10-08 11:39
litegr,Little Egret,Egretta garzetta,1.4461788,103.7286058,40,L927971,Sungei Buloh Wetland Reserve,2021-10-08 11:39
strher,Striated Heron,Butorides striata,1.4461788,103.7286058,1,L927971,Sungei Buloh Wetland Reserve,2021-10-08 11:39
osprey,Osprey,Pandion haliaetus,1.4461788,103.7286058,1,L927971,Sungei Buloh Wetland Reserve,2021-10-08 11:39
brakit1,Brahminy Kite,Haliastur indus,1.4461788,103.7286058,2,L927971,Sungei Buloh Wetland Reserve,2021-10-08 11:39
gyhfie1,Gray-headed Fish-Eagle,Haliaeetus ichthyaetus,1.4461788,103.7286058,1,L927971,Sungei Buloh Wetland Reserve,2021-10-08 11:39
orphor1,Oriental Pied-Hornbill,Anthracoceros albirostris,1.4461788,103.7286058,2,L927971,Sungei Buloh Wetland Reserve,2021-10-08 11:39
pietri1,Pied Triller,Lalage nigra,1.4461788,103.7286058,1,L927971,Sungei Buloh Wetland Reserve,2021-10-08 11:39
comior1,Common Iora,Aegithina tiphia,1.4461788,103.7286058,2,L927971,Sungei Buloh Wetland Reserve,2021-10-08 11:39
pltsun2,Brown-throated Sunbird,Anthreptes malacensis,1.4461788,103.7286058,1,L927971,Sungei Buloh Wetland Reserve,2021-10-08 11:39
comfla1,Common Flameback,Dinopium javanense,1.3490121,103.7754245,1,L1456256,Hindhede Nature Park,2021-10-08 10:05
comtai1,Common Tailorbird,Orthotomus sutorius,1.3490121,103.7754245,3,L1456256,Hindhede Nature Park,2021-10-08 10:05
sttbab1,Pin-striped Tit-Babbler,Mixornis gularis,1.3490121,103.7754245,20,L1456256,Hindhede Nature Park,2021-10-08 10:05
blypaf1,Blyth's Paradise-Flycatcher,Terpsiphone affinis,1.3148322,103.8159621,2,L952084,Singapore Botanic Gardens,2021-10-08 09:59
commyn,Common Myna,Acridotheres tristis,1.3148322,103.8159621,6,L952084,Singapore Botanic Gardens,2021-10-08 09:59
magrob,Oriental Magpie-Robin,Copsychus saularis,1.3148322,103.8159621,1,L952084,Singapore Botanic Gardens,2021-10-08 09:59
dantai1,Dark-necked Tailorbird,Orthotomus atrogularis,1.3561247,103.770166,1,L6864233,Singapore Quarry at Dairy Farm Nature Park,2021-10-08 09:40
bnsfly1,Brown-streaked Flycatcher,Muscicapa williamsoni,1.3561247,103.770166,1,L6864233,Singapore Quarry at Dairy Farm Nature Park,2021-10-08 09:40
amupaf1,Amur Paradise-Flycatcher,Terpsiphone incei,1.32176,103.816545,2,L13360025,Eco Lake,2021-10-08 09:30
ruttai1,Rufous-tailed Tailorbird,Orthotomus sericeus,1.3561247,103.770166,1,L6864233,Singapore Quarry at Dairy Farm Nature Park,2021-10-08 09:00
swiwhe1,Swinhoe's White-eye,Zosterops simplex,1.3561247,103.770166,2,L6864233,Singapore Quarry at Dairy Farm Nature Park,2021-10-08 09:00
asidrc3,Square-tailed Drongo-Cuckoo,Surniculus lugubris,1.3148322,103.8159621,1,L952084,Singapore Botanic Gardens,2021-10-08 08:30
btbeat1,Blue-tailed Bee-eater,Merops philippinus,1.3483615,103.6831284,1,L1479678,Nanyang Technological University including National Institute of Education,2021-10-08 08:30
javmun1,Javan Munia,Lonchura leucogastroides,1.3483615,103.6831284,1,L1479678,Nanyang Technological University including National Institute of Education,2021-10-08 08:30
gerswi1,Germain's Swiftlet,Aerodramus germani,1.3619833,103.7777245,8,L3914189,Dairy Farm Nature Park,2021-10-08 08:16
litspi1,Little Spiderhunter,Arachnothera longirostra,1.3619833,103.7777245,1,L3914189,Dairy Farm Nature Park,2021-10-08 08:16
asikoe2,Asian Koel,Eudynamys scolopaceus,1.3601265,103.8259372,1,L6044538,Windsor Nature Park including Venus Drive and Venus Loop,2021-10-08 08:09
blnswi1,Black-nest Swiftlet,Aerodramus maximus,1.3601265,103.8259372,10,L6044538,Windsor Nature Park including Venus Drive and Venus Loop,2021-10-08 08:09
tancoc1,Tanimbar Corella,Cacatua goffiniana,1.3212789,103.787198,1,L14534762,Greenleaf View,2021-10-08 08:00
rewbul,Red-whiskered Bulbul,Pycnonotus jocosus,1.3212789,103.787198,3,L14534762,Greenleaf View,2021-10-08 08:00
fotswi,Pacific Swift,Apus pacificus,1.3619776,103.7766623,2,L2702036,Dairy Farm Nature Park,2021-10-08 07:45
dollar1,Dollarbird,Eurystomus orientalis,1.3560635,103.8009231,1,L8468716,Rifle Range Link,2021-10-08 07:45
bncwoo2,Sunda Pygmy Woodpecker,Yungipicus moluccensis,1.3148322,103.8159621,1,L952084,Singapore Botanic Gardens,2021-10-08 07:45
sibrob,Siberian Blue Robin,Larvivora cyane,1.3560635,103.8009231,1,L8468716,Rifle Range Link,2021-10-08 07:45
crseag1,Crested Serpent-Eagle,Spilornis cheela,1.2758965,103.8155222,1,L6432873,Henderson Waves,2021-10-08 07:27
lotshr1,Long-tailed Shrike,Lanius schach,1.2758965,103.8155222,1,L6432873,Henderson Waves,2021-10-08 07:27
thbpig1,Thick-billed Green-Pigeon,Treron curvirostra,1.3619833,103.7777245,1,L3914189,Dairy Farm Nature Park,2021-10-08 07:00
banwoo2,Banded Woodpecker,Chrysophlegma miniaceum,1.3619833,103.7777245,2,L3914189,Dairy Farm Nature Park,2021-10-08 07:00
blcbul2,Black-crested Bulbul,Rubigula flaviventris,1.3619833,103.7777245,1,L3914189,Dairy Farm Nature Park,2021-10-08 07:00
chbmal1,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,1.354864,103.7969908,2,L1073968,Central Catchment Nature Reserve,2021-10-08 06:39
grfhaw1,Chinese Sparrowhawk,Accipiter soloensis,1.354864,103.7969908,1,L1073968,Central Catchment Nature Reserve,2021-10-08 06:39
crvbul1,Cream-vented Bulbul,Pycnonotus simplex,1.354864,103.7969908,1,L1073968,Central Catchment Nature Reserve,2021-10-08 06:39
reebul1,Red-eyed Bulbul,Pycnonotus brunneus,1.354864,103.7969908,1,L1073968,Central Catchment Nature Reserve,2021-10-08 06:39
shtbab1,Short-tailed Babbler,Pellorneum malaccense,1.354864,103.7969908,2,L1073968,Central Catchment Nature Reserve,2021-10-08 06:39
dasfly,Dark-sided Flycatcher,Muscicapa sibirica,1.354864,103.7969908,1,L1073968,Central Catchment Nature Reserve,2021-10-08 06:39
purher1,Purple Heron,Ardea purpurea,1.423116,103.8629908,1,L1403154,Seletar Dam (Yishun Dam),2021-10-09 23:07
brakit1,Brahminy Kite,Haliastur indus,1.423116,103.8629908,1,L1403154,Seletar Dam (Yishun Dam),2021-10-09 23:07
wbseag1,White-bellied Sea-Eagle,Haliaeetus leucogaster,1.423116,103.8629908,1,L1403154,Seletar Dam (Yishun Dam),2021-10-09 23:07
houcro1,House Crow,Corvus splendens,1.423116,103.8629908,4,L1403154,Seletar Dam (Yishun Dam),2021-10-09 23:07
pacswa1,Pacific Swallow,Hirundo tahitica,1.423116,103.8629908,5,L1403154,Seletar Dam (Yishun Dam),2021-10-09 23:07
dausta1,Daurian Starling,Agropsar sturninus,1.423116,103.8629908,25,L1403154,Seletar Dam (Yishun Dam),2021-10-09 23:07
redjun,Red Junglefowl,Gallus gallus,1.3148322,103.8159621,10,L952084,Singapore Botanic Gardens,2021-10-09 22:58
whbwat1,White-breasted Waterhen,Amaurornis phoenicurus,1.3148322,103.8159621,3,L952084,Singapore Botanic Gardens,2021-10-09 22:58
orihob2,Oriental Honey-buzzard,Pernis ptilorhynchus,1.3148322,103.8159621,1,L952084,Singapore Botanic Gardens,2021-10-09 22:58
y00839,Changeable Hawk-Eagle,Nisaetus cirrhatus,1.3148322,103.8159621,1,L952084,Singapore Botanic Gardens,2021-10-09 22:58
comior1,Common Iora,Aegithina tiphia,1.3148322,103.8159621,1,L952084,Singapore Botanic Gardens,2021-10-09 22:58
amupaf1,Amur Paradise-Flycatcher,Terpsiphone incei,1.3148322,103.8159621,1,L952084,Singapore Botanic Gardens,2021-10-09 22:58
ashtai1,Ashy Tailorbird,Orthotomus ruficeps,1.3148322,103.8159621,1,L952084,Singapore Botanic Gardens,2021-10-09 22:58
arcwar1,Arctic Warbler,Phylloscopus borealis,1.3148322,103.8159621,1,L952084,Singapore Botanic Gardens,2021-10-09 22:58
pltsun2,Brown-throated Sunbird,Anthreptes malacensis,1.3148322,103.8159621,1,L952084,Singapore Botanic Gardens,2021-10-09 22:58
olbsun4,Olive-backed Sunbird,Cinnyris jugularis,1.3148322,103.8159621,2,L952084,Singapore Botanic Gardens,2021-10-09 22:58
eacsun1,Crimson Sunbird,Aethopyga siparaja,1.3148322,103.8159621,1,L952084,Singapore Botanic Gardens,2021-10-09 22:58
strher,Striated Heron,Butorides striata,1.317526,103.772973,1,L16583450,"Pine Grove, Holland Village SG-Singapore 1.31753, 103.77297",2021-10-09 18:56
bufowl2,Buffy Fish-Owl,Ketupa ketupu,1.317526,103.772973,1,L16583450,"Pine Grove, Holland Village SG-Singapore 1.31753, 103.77297",2021-10-09 18:56
whtkin2,White-throated Kingfisher,Halcyon smyrnensis,1.317526,103.772973,1,L16583450,"Pine Grove, Holland Village SG-Singapore 1.31753, 103.77297",2021-10-09 18:56
scbflo1,Scarlet-backed Flowerpecker,Dicaeum cruentatum,1.317526,103.772973,1,L16583450,"Pine Grove, Holland Village SG-Singapore 1.31753, 103.77297",2021-10-09 18:56
latnig2,Large-tailed Nightjar,Caprimulgus macrurus,1.3417956,103.9317776,1,L12531015,Bedok Reservoir Park,2021-10-09 18:54
orphor1,Oriental Pied-Hornbill,Anthracoceros albirostris,1.3417956,103.9317776,1,L12531015,Bedok Reservoir Park,2021-10-09 18:54
zebdov,Zebra Dove,Geopelia striata,1.3241184,103.8831642,1,L13059862,Pelton Canal,2021-10-09 18:37
asikoe2,Asian Koel,Eudynamys scolopaceus,1.3241184,103.8831642,2,L13059862,Pelton Canal,2021-10-09 18:37
comsan,Common Sandpiper,Actitis hypoleucos,1.3241184,103.8831642,1,L13059862,Pelton Canal,2021-10-09 18:37
graher1,Gray Heron,Ardea cinerea,1.3241184,103.8831642,1,L13059862,Pelton Canal,2021-10-09 18:37
litegr,Little Egret,Egretta garzetta,1.3241184,103.8831642,2,L13059862,Pelton Canal,2021-10-09 18:37
japspa1,Japanese Sparrowhawk,Accipiter gularis,1.3241184,103.8831642,1,L13059862,Pelton Canal,2021-10-09 18:37
comkin1,Common Kingfisher,Alcedo atthis,1.3241184,103.8831642,1,L13059862,Pelton Canal,2021-10-09 18:37
dollar1,Dollarbird,Eurystomus orientalis,1.3241184,103.8831642,1,L13059862,Pelton Canal,2021-10-09 18:37
bncwoo2,Sunda Pygmy Woodpecker,Yungipicus moluccensis,1.3241184,103.8831642,1,L13059862,Pelton Canal,2021-10-09 18:37
rorpar,Rose-ringed Parakeet,Psittacula krameri,1.3241184,103.8831642,5,L13059862,Pelton Canal,2021-10-09 18:37
rebpar4,Red-breasted Parakeet,Psittacula alexandri,1.3241184,103.8831642,3,L13059862,Pelton Canal,2021-10-09 18:37
bchpar1,Blue-crowned Hanging-Parrot,Loriculus galgulus,1.3241184,103.8831642,2,L13059862,Pelton Canal,2021-10-09 18:37
gobger1,Golden-bellied Gerygone,Gerygone sulphurea,1.3241184,103.8831642,1,L13059862,Pelton Canal,2021-10-09 18:37
lotshr1,Long-tailed Shrike,Lanius schach,1.3241184,103.8831642,1,L13059862,Pelton Canal,2021-10-09 18:37
comtai1,Common Tailorbird,Orthotomus sutorius,1.3241184,103.8831642,1,L13059862,Pelton Canal,2021-10-09 18:37
rewbul,Red-whiskered Bulbul,Pycnonotus jocosus,1.3241184,103.8831642,2,L13059862,Pelton Canal,2021-10-09 18:37
swiwhe1,Swinhoe's White-eye,Zosterops simplex,1.3241184,103.8831642,3,L13059862,Pelton Canal,2021-10-09 18:37
commyn,Common Myna,Acridotheres tristis,1.3241184,103.8831642,2,L13059862,Pelton Canal,2021-10-09 18:37
eutspa,Eurasian Tree Sparrow,Passer montanus,1.3241184,103.8831642,8,L13059862,Pelton Canal,2021-10-09 18:37
savnig1,Savanna Nightjar,Caprimulgus affinis,1.391507,103.925813,3,L13440067,Lorong Halus,2021-10-09 18:16
labcro1,Large-billed Crow,Corvus macrorhynchos,1.391507,103.925813,1,L13440067,Lorong Halus,2021-10-09 18:16
magrob,Oriental Magpie-Robin,Copsychus saularis,1.391507,103.925813,1,L13440067,Lorong Halus,2021-10-09 18:16
pacreh1,Pacific Reef-Heron,Egretta sacra,1.2984908,103.7616163,1,L2534686,West Coast Park: west,2021-10-09 18:01
blypaf1,Blyth's Paradise-Flycatcher,Terpsiphone affinis,1.2984908,103.7616163,1,L2534686,West Coast Park: west,2021-10-09 18:01
abbbab1,Abbott's Babbler,Malacocincla abbotti,1.2984908,103.7616163,1,L2534686,West Coast Park: west,2021-10-09 18:01
piipig1,Pied Imperial-Pigeon,Ducula bicolor,1.3483615,103.6831284,3,L1479678,Nanyang Technological University including National Institute of Education,2021-10-09 17:58
copbar1,Coppersmith Barbet,Psilopogon haemacephalus,1.3483615,103.6831284,1,L1479678,Nanyang Technological University including National Institute of Education,2021-10-09 17:58
baeowl1,Barred Eagle-Owl,Bubo sumatranus,1.3560635,103.8009231,1,L8468716,Rifle Range Link,2021-10-09 17:50
brnhao1,Brown Boobook,Ninox scutulata,1.3560635,103.8009231,1,L8468716,Rifle Range Link,2021-10-09 17:50
recbar1,Red-crowned Barbet,Psilopogon rafflesii,1.3560635,103.8009231,1,L8468716,Rifle Range Link,2021-10-09 17:50
banwoo2,Banded Woodpecker,Chrysophlegma miniaceum,1.3560635,103.8009231,1,L8468716,Rifle Range Link,2021-10-09 17:50
lotpar2,Long-tailed Parakeet,Psittacula longicauda,1.3560635,103.8009231,2,L8468716,Rifle Range Link,2021-10-09 17:50
dantai1,Dark-necked Tailorbird,Orthotomus atrogularis,1.3560635,103.8009231,1,L8468716,Rifle Range Link,2021-10-09 17:50
sttbab1,Pin-striped Tit-Babbler,Mixornis gularis,1.3560635,103.8009231,2,L8468716,Rifle Range Link,2021-10-09 17:50
korfly1,Yellow-rumped Flycatcher,Ficedula zanthopygia,1.3560635,103.8009231,1,L8468716,Rifle Range Link,2021-10-09 17:50
linbar1,Lineated Barbet,Psilopogon lineatus,1.3012507,103.7667221,2,L6001975,Clementi Woods Park,2021-10-09 17:42
grbher2,Great-billed Heron,Ardea sumatrana,1.4461788,103.7286058,1,L927971,Sungei Buloh Wetland Reserve,2021-10-09 17:36
stbkin1,Stork-billed Kingfisher,Pelargopsis capensis,1.4461788,103.7286058,1,L927971,Sungei Buloh Wetland Reserve,2021-10-09 17:36
btbeat2,Blue-throated Bee-eater,Merops viridis,1.3212789,103.787198,1,L14534762,Greenleaf View,2021-10-09 17:30
brnshr,Brown Shrike,Lanius cristatus,1.3212789,103.787198,1,L14534762,Greenleaf View,2021-10-09 17:30
hilmyn,Common Hill Myna,Gracula religiosa,1.3148322,103.8159621,2,L952084,Singapore Botanic Gardens,2021-10-09 17:30
pietri1,Pied Triller,Lalage nigra,1.324712,103.757492,1,L16585964,"Ulu Pandan Park Connector, Clementi SG-Singapore 1.32471, 103.75749",2021-10-09 17:23
whclau2,White-crested Laughingthrush,Garrulax leucolophus,1.324712,103.757492,2,L16585964,"Ulu Pandan Park Connector, Clementi SG-Singapore 1.32471, 103.75749",2021-10-09 17:23
asbfly,Asian Brown Flycatcher,Muscicapa dauurica,1.3028859,103.7694118,1,L8437062,"Kent Vale, National University of Singapore",2021-10-09 17:21
libcuc1,Little Bronze-Cuckoo,Chrysococcyx minutillus,1.3219951,103.9564121,1,L6273406,Eastwood Estate,2021-10-09 17:15
pagplo,Pacific Golden-Plover,Pluvialis fulva,1.4461788,103.7286058,80,L927971,Sungei Buloh Wetland Reserve,2021-10-09 17:15
whimbr,Whimbrel,Numenius phaeopus,1.4461788,103.7286058,135,L927971,Sungei Buloh Wetland Reserve,2021-10-09 17:15
comred1,Common Redshank,Tringa totanus,1.4461788,103.7286058,50,L927971,Sungei Buloh Wetland Reserve,2021-10-09 17:15
pltswi1,Plume-toed Swiftlet,Collocalia affinis,1.3619833,103.7777245,2,L3914189,Dairy Farm Nature Park,2021-10-09 17:00
olwbul1,Olive-winged Bulbul,Pycnonotus plumosus,1.3619833,103.7777245,2,L3914189,Dairy Farm Nature Park,2021-10-09 17:00
ferfly1,Ferruginous Flycatcher,Muscicapa ferruginea,1.3619833,103.7777245,1,L3914189,Dairy Farm Nature Park,2021-10-09 17:00
asfblu1,Asian Fairy-bluebird,Irena puella,1.3619833,103.7777245,2,L3914189,Dairy Farm Nature Park,2021-10-09 17:00
grtdro1,Greater Racket-tailed Drongo,Dicrurus paradiseus,1.2799463,103.8037312,3,L6864225,Southern Ridges,2021-10-09 16:55
lesplo,Lesser Sand-Plover,Charadrius mongolus,1.2817292,103.8768321,3,L6668304,Marina East (Gardens by the Bay: Bay East / Marina Barrage),2021-10-09 16:16
malplo1,Malaysian Plover,Charadrius peronii,1.2817292,103.8768321,2,L6668304,Marina East (Gardens by the Bay: Bay East / Marina Barrage),2021-10-09 16:16
kenplo1,Kentish Plover,Charadrius alexandrinus,1.2817292,103.8768321,3,L6668304,Marina East (Gardens by the Bay: Bay East / Marina Barrage),2021-10-09 16:16
whfplo2,White-faced Plover,Charadrius dealbatus,1.2817292,103.8768321,1,L6668304,Marina East (Gardens by the Bay: Bay East / Marina Barrage),2021-10-09 16:16
litter1,Little Tern,Sternula albifrons,1.2817292,103.8768321,2,L6668304,Marina East (Gardens by the Bay: Bay East / Marina Barrage),2021-10-09 16:16
integr,Intermediate Egret,Ardea intermedia,1.2817292,103.8768321,1,L6668304,Marina East (Gardens by the Bay: Bay East / Marina Barrage),2021-10-09 16:16
reebul1,Red-eyed Bulbul,Pycnonotus brunneus,1.3601265,103.8259372,1,L6044538,Windsor Nature Park including Venus Drive and Venus Loop,2021-10-09 16:12
litspi1,Little Spiderhunter,Arachnothera longirostra,1.3601265,103.8259372,1,L6044538,Windsor Nature Park including Venus Drive and Venus Loop,2021-10-09 16:12
lacwoo1,Laced Woodpecker,Picus vittatus,1.4095568,103.9221025,1,L4064526,Coney Island (Serangoon Island),2021-10-09 16:00
piefan1,Malaysian Pied-Fantail,Rhipidura javanica,1.4095568,103.9221025,1,L4064526,Coney Island (Serangoon Island),2021-10-09 16:00
chbmal1,Chestnut-bellied Malkoha,Phaenicophaeus sumatranus,1.354864,103.7969908,1,L1073968,Central Catchment Nature Reserve,2021-10-09 15:26
fotswi,Pacific Swift,Apus pacificus,1.354864,103.7969908,1,L1073968,Central Catchment Nature Reserve,2021-10-09 15:26
tigshr1,Tiger Shrike,Lanius tigrinus,1.354864,103.7969908,1,L1073968,Central Catchment Nature Reserve,2021-10-09 15:26
bncjuf1,Brown-chested Jungle-Flycatcher,Cyornis brunneatus,1.354864,103.7969908,1,L1073968,Central Catchment Nature Reserve,2021-10-09 15:26
orbflo1,Orange-bellied Flowerpecker,Dicaeum trigonostigma,1.354864,103.7969908,1,L1073968,Central Catchment Nature Reserve,2021-10-09 15:26
bkskit1,Black-winged Kite,Elanus caeruleus,1.3246364,103.6302261,1,L16582287,"47a Tuas South Avenue 1, Singapore, SG (1.325, 103.63)",2021-10-09 14:38
nutman,Scaly-breasted Munia,Lonchura punctulata,1.301975,103.888084,2,L16582131,"112 Arthur Road, Mountbatten SG-Singapore 1.30197, 103.88808",2021-10-09 14:01
crbdro1,Crow-billed Drongo,Dicrurus annectens,1.3148322,103.8159621,1,L952084,Singapore Botanic Gardens,2021-10-09 13:46
eacwar1,Eastern Crowned Warbler,Phylloscopus coronatus,1.3619833,103.7777245,1,L3914189,Dairy Farm Nature Park,2021-10-09 13:27
tersan,Terek Sandpiper,Xenus cinereus,1.4461788,103.7286058,1,L927971,Sungei Buloh Wetland Reserve,2021-10-09 12:22
greegr,Great Egret,Ardea alba,1.4461788,103.7286058,1,L927971,Sungei Buloh Wetland Reserve,2021-10-09 12:22
ruttai1,Rufous-tailed Tailorbird,Orthotomus sericeus,1.3619833,103.7777245,1,L3914189,Dairy Farm Nature Park,2021-10-09 11:40
